,reviewID,satisfied,category
4978,4978,0,laptops
4979,4979,1,gaming
4980,4980,0,gaming
4981,4981,1,gaming
4982,4982,0,laptops
4983,4983,0,laptops
4984,4984,1,phones
4985,4985,1,laptops
4986,4986,1,laptops
4987,4987,0,phones
4988,4988,1,gaming
4989,4989,0,phones
4990,4990,1,laptops
4991,4991,0,gaming
4992,4992,1,gaming
4993,4993,0,gaming
4994,4994,1,gaming
4995,4995,1,laptops
4996,4996,1,laptops
4997,4997,1,phones
4998,4998,0,phones
4999,4999,0,phones
5000,5000,1,phones
5001,5001,1,phones
5002,5002,0,gaming
5003,5003,1,laptops
5004,5004,1,phones
5005,5005,0,phones
5006,5006,0,gaming
5007,5007,1,phones
5008,5008,1,gaming
5009,5009,0,laptops
5010,5010,0,phones
5011,5011,1,phones
5012,5012,1,laptops
5013,5013,1,phones
5014,5014,1,gaming
5015,5015,0,gaming
5016,5016,1,gaming
5017,5017,1,phones
5018,5018,0,phones
5019,5019,1,phones
5020,5020,0,gaming
5021,5021,0,laptops
5022,5022,1,laptops
5023,5023,1,gaming
5024,5024,0,laptops
5025,5025,0,phones
5026,5026,1,gaming
5027,5027,1,laptops
5028,5028,0,phones
5029,5029,1,phones
5030,5030,1,gaming
5031,5031,0,phones
5032,5032,0,gaming
5033,5033,0,gaming
5034,5034,0,gaming
5035,5035,1,gaming
5036,5036,1,gaming
5037,5037,1,gaming
5038,5038,0,laptops
5039,5039,1,laptops
5040,5040,0,gaming
5041,5041,0,phones
5042,5042,1,phones
5043,5043,1,gaming
5044,5044,0,laptops
5045,5045,0,gaming
5046,5046,1,phones
5047,5047,1,laptops
5048,5048,1,laptops
5049,5049,1,laptops
5050,5050,1,gaming
5051,5051,1,gaming
5052,5052,1,phones
5053,5053,0,laptops
5054,5054,0,laptops
5055,5055,0,gaming
5056,5056,0,laptops
5057,5057,0,gaming
5058,5058,1,gaming
5059,5059,1,phones
5060,5060,0,laptops
5061,5061,0,phones
5062,5062,0,gaming
5063,5063,1,gaming
5064,5064,1,gaming
5065,5065,1,laptops
5066,5066,1,laptops
5067,5067,0,laptops
5068,5068,0,laptops
5069,5069,1,gaming
5070,5070,1,gaming
5071,5071,0,gaming
5072,5072,1,phones
5073,5073,0,phones
5074,5074,1,phones
5075,5075,1,phones
5076,5076,1,phones
5077,5077,1,phones
5078,5078,1,phones
5079,5079,0,gaming
5080,5080,0,phones
5081,5081,0,phones
5082,5082,0,laptops
5083,5083,0,phones
5084,5084,1,gaming
5085,5085,0,laptops
5086,5086,0,phones
5087,5087,0,gaming
5088,5088,0,phones
5089,5089,0,laptops
5090,5090,1,laptops
5091,5091,1,phones
5092,5092,0,laptops
5093,5093,0,laptops
5094,5094,0,gaming
5095,5095,1,laptops
5096,5096,0,laptops
5097,5097,0,laptops
5098,5098,0,gaming
5099,5099,1,gaming
5100,5100,1,phones
5101,5101,1,phones
5102,5102,0,phones
5103,5103,1,laptops
5104,5104,1,gaming
5105,5105,0,phones
5106,5106,1,laptops
5107,5107,1,laptops
5108,5108,1,phones
5109,5109,1,phones
5110,5110,1,laptops
5111,5111,1,phones
5112,5112,0,laptops
5113,5113,1,laptops
5114,5114,0,gaming
5115,5115,0,laptops
5116,5116,0,gaming
5117,5117,0,gaming
5118,5118,0,phones
5119,5119,1,phones
5120,5120,0,phones
5121,5121,0,phones
5122,5122,0,laptops
5123,5123,1,gaming
5124,5124,1,phones
5125,5125,1,laptops
5126,5126,0,gaming
5127,5127,1,gaming
5128,5128,1,laptops
5129,5129,0,phones
5130,5130,0,gaming
5131,5131,1,gaming
5132,5132,0,gaming
5133,5133,1,laptops
5134,5134,0,laptops
5135,5135,1,phones
5136,5136,1,phones
5137,5137,1,laptops
5138,5138,0,phones
5139,5139,1,phones
5140,5140,1,phones
5141,5141,0,phones
5142,5142,1,gaming
5143,5143,1,laptops
5144,5144,1,phones
5145,5145,1,gaming
5146,5146,1,phones
5147,5147,1,gaming
5148,5148,0,phones
5149,5149,0,phones
5150,5150,1,laptops
5151,5151,1,gaming
5152,5152,1,gaming
5153,5153,0,laptops
5154,5154,0,gaming
5155,5155,1,gaming
5156,5156,1,phones
5157,5157,1,laptops
5158,5158,1,gaming
5159,5159,0,phones
5160,5160,1,laptops
5161,5161,1,phones
5162,5162,0,gaming
5163,5163,0,gaming
5164,5164,0,gaming
5165,5165,0,gaming
5166,5166,0,gaming
5167,5167,1,gaming
5168,5168,1,laptops
5169,5169,0,gaming
5170,5170,0,laptops
5171,5171,0,phones
5172,5172,1,gaming
5173,5173,0,laptops
5174,5174,0,gaming
5175,5175,1,phones
5176,5176,0,phones
5177,5177,0,gaming
5178,5178,0,laptops
5179,5179,0,phones
5180,5180,1,laptops
5181,5181,1,phones
5182,5182,1,gaming
5183,5183,1,laptops
5184,5184,1,gaming
5185,5185,0,gaming
5186,5186,0,phones
5187,5187,0,gaming
5188,5188,1,phones
5189,5189,1,laptops
5190,5190,1,phones
5191,5191,1,gaming
5192,5192,0,gaming
5193,5193,1,gaming
5194,5194,0,laptops
5195,5195,0,gaming
5196,5196,0,laptops
5197,5197,1,laptops
5198,5198,1,laptops
5199,5199,0,gaming
5200,5200,0,phones
5201,5201,1,gaming
5202,5202,1,phones
5203,5203,0,phones
5204,5204,1,gaming
5205,5205,0,laptops
5206,5206,0,gaming
5207,5207,1,gaming
5208,5208,0,phones
5209,5209,0,laptops
5210,5210,1,laptops
5211,5211,1,laptops
5212,5212,1,phones
5213,5213,1,phones
5214,5214,0,laptops
5215,5215,1,laptops
5216,5216,1,gaming
5217,5217,1,phones
5218,5218,0,gaming
5219,5219,0,phones
5220,5220,1,laptops
5221,5221,1,laptops
5222,5222,1,laptops
5223,5223,1,laptops
5224,5224,1,laptops
5225,5225,0,laptops
5226,5226,0,laptops
5227,5227,1,gaming
5228,5228,0,laptops
5229,5229,1,phones
5230,5230,1,laptops
5231,5231,0,phones
5232,5232,1,phones
5233,5233,1,gaming
5234,5234,0,gaming
5235,5235,0,laptops
5236,5236,0,gaming
5237,5237,0,gaming
5238,5238,1,phones
5239,5239,0,laptops
5240,5240,0,gaming
5241,5241,1,phones
5242,5242,0,phones
5243,5243,1,gaming
5244,5244,1,gaming
5245,5245,0,laptops
5246,5246,0,laptops
5247,5247,0,gaming
5248,5248,1,gaming
5249,5249,1,laptops
5250,5250,0,phones
5251,5251,1,phones
5252,5252,1,gaming
5253,5253,0,phones
5254,5254,0,gaming
5255,5255,1,laptops
5256,5256,1,phones
5257,5257,1,phones
5258,5258,1,phones
5259,5259,1,laptops
5260,5260,1,laptops
5261,5261,0,laptops
5262,5262,1,gaming
5263,5263,1,phones
5264,5264,0,laptops
5265,5265,1,laptops
5266,5266,1,laptops
5267,5267,0,phones
5268,5268,0,gaming
5269,5269,0,phones
5270,5270,1,gaming
5271,5271,1,gaming
5272,5272,0,laptops
5273,5273,0,gaming
5274,5274,0,laptops
5275,5275,0,phones
5276,5276,0,laptops
5277,5277,0,phones
5278,5278,1,laptops
5279,5279,1,laptops
5280,5280,0,laptops
5281,5281,1,phones
5282,5282,1,phones
5283,5283,0,laptops
5284,5284,0,laptops
5285,5285,1,gaming
5286,5286,1,phones
5287,5287,1,phones
5288,5288,1,laptops
5289,5289,0,gaming
5290,5290,1,laptops
5291,5291,0,laptops
5292,5292,1,laptops
5293,5293,0,laptops
5294,5294,1,phones
5295,5295,0,gaming
5296,5296,0,phones
5297,5297,0,gaming
5298,5298,0,phones
5299,5299,1,laptops
5300,5300,1,gaming
5301,5301,0,gaming
5302,5302,0,phones
5303,5303,0,laptops
5304,5304,1,phones
5305,5305,1,laptops
5306,5306,1,gaming
5307,5307,1,laptops
5308,5308,0,phones
5309,5309,0,gaming
5310,5310,1,phones
5311,5311,1,laptops
5312,5312,1,gaming
5313,5313,1,gaming
5314,5314,0,gaming
5315,5315,1,phones
5316,5316,0,gaming
5317,5317,0,phones
5318,5318,0,phones
5319,5319,1,laptops
5320,5320,1,phones
5321,5321,1,gaming
5322,5322,1,phones
5323,5323,1,gaming
5324,5324,1,phones
5325,5325,1,gaming
5326,5326,0,gaming
5327,5327,0,gaming
5328,5328,0,phones
5329,5329,0,phones
5330,5330,0,laptops
5331,5331,1,phones
5332,5332,1,gaming
5333,5333,0,gaming
5334,5334,0,gaming
5335,5335,1,laptops
5336,5336,0,phones
5337,5337,1,phones
5338,5338,1,phones
5339,5339,1,phones
5340,5340,0,gaming
5341,5341,1,phones
5342,5342,1,laptops
5343,5343,0,gaming
5344,5344,1,gaming
5345,5345,1,laptops
5346,5346,1,gaming
5347,5347,0,gaming
5348,5348,0,laptops
5349,5349,1,gaming
5350,5350,0,gaming
5351,5351,0,laptops
5352,5352,1,laptops
5353,5353,1,laptops
5354,5354,0,phones
5355,5355,1,laptops
5356,5356,0,phones
5357,5357,1,gaming
5358,5358,1,laptops
5359,5359,1,gaming
5360,5360,0,laptops
5361,5361,1,phones
5362,5362,0,gaming
5363,5363,0,phones
5364,5364,1,laptops
5365,5365,0,gaming
5366,5366,0,laptops
5367,5367,1,gaming
5368,5368,0,phones
5369,5369,0,phones
5370,5370,1,gaming
5371,5371,0,gaming
5372,5372,0,laptops
5373,5373,0,laptops
5374,5374,1,phones
5375,5375,0,gaming
5376,5376,1,gaming
5377,5377,1,gaming
5378,5378,0,phones
5379,5379,0,laptops
5380,5380,1,phones
5381,5381,1,gaming
5382,5382,0,gaming
5383,5383,1,gaming
5384,5384,0,laptops
5385,5385,1,laptops
5386,5386,0,gaming
5387,5387,1,gaming
5388,5388,1,gaming
5389,5389,0,laptops
5390,5390,0,gaming
5391,5391,0,phones
5392,5392,0,gaming
5393,5393,1,laptops
5394,5394,0,gaming
5395,5395,0,gaming
5396,5396,1,gaming
5397,5397,0,phones
5398,5398,1,gaming
5399,5399,1,laptops
5400,5400,1,phones
5401,5401,1,gaming
5402,5402,1,laptops
5403,5403,1,phones
5404,5404,1,laptops
5405,5405,1,phones
5406,5406,1,phones
5407,5407,1,gaming
5408,5408,1,gaming
5409,5409,0,gaming
5410,5410,1,gaming
5411,5411,1,phones
5412,5412,1,laptops
5413,5413,1,gaming
5414,5414,0,phones
5415,5415,0,laptops
5416,5416,0,laptops
5417,5417,1,gaming
5418,5418,1,phones
5419,5419,1,phones
5420,5420,0,gaming
5421,5421,0,laptops
5422,5422,0,laptops
5423,5423,0,laptops
5424,5424,1,phones
5425,5425,1,gaming
5426,5426,0,gaming
5427,5427,0,gaming
5428,5428,0,laptops
5429,5429,0,laptops
5430,5430,0,gaming
5431,5431,0,gaming
5432,5432,1,laptops
5433,5433,0,phones
5434,5434,0,laptops
5435,5435,1,gaming
5436,5436,0,gaming
5437,5437,1,laptops
5438,5438,0,phones
5439,5439,0,phones
5440,5440,1,gaming
5441,5441,1,laptops
5442,5442,0,phones
5443,5443,0,phones
5444,5444,0,gaming
5445,5445,1,phones
5446,5446,1,gaming
5447,5447,1,gaming
5448,5448,1,gaming
5449,5449,1,phones
5450,5450,1,laptops
5451,5451,0,laptops
5452,5452,1,gaming
5453,5453,0,laptops
5454,5454,0,laptops
5455,5455,0,gaming
5456,5456,1,gaming
5457,5457,1,laptops
5458,5458,1,gaming
5459,5459,0,phones
5460,5460,1,phones
5461,5461,1,laptops
5462,5462,1,laptops
5463,5463,1,laptops
5464,5464,1,laptops
5465,5465,0,phones
5466,5466,1,laptops
5467,5467,0,laptops
5468,5468,1,gaming
5469,5469,1,laptops
5470,5470,0,laptops
5471,5471,1,phones
5472,5472,0,laptops
5473,5473,1,gaming
5474,5474,0,gaming
5475,5475,1,laptops
5476,5476,0,phones
5477,5477,1,phones
5478,5478,1,gaming
5479,5479,0,gaming
5480,5480,1,phones
5481,5481,0,laptops
5482,5482,0,gaming
5483,5483,1,laptops
5484,5484,0,gaming
5485,5485,0,laptops
5486,5486,1,gaming
5487,5487,0,phones
5488,5488,0,laptops
5489,5489,1,gaming
5490,5490,0,gaming
5491,5491,1,gaming
5492,5492,0,phones
5493,5493,0,phones
5494,5494,1,laptops
5495,5495,1,phones
5496,5496,1,phones
5497,5497,0,laptops
5498,5498,1,laptops
5499,5499,0,phones
5500,5500,0,gaming
5501,5501,1,gaming
5502,5502,1,gaming
5503,5503,1,gaming
5504,5504,0,laptops
5505,5505,1,laptops
5506,5506,1,laptops
5507,5507,1,phones
5508,5508,0,gaming
5509,5509,1,gaming
5510,5510,1,gaming
5511,5511,1,phones
5512,5512,1,phones
5513,5513,0,gaming
5514,5514,1,phones
5515,5515,1,phones
5516,5516,1,laptops
5517,5517,1,gaming
5518,5518,1,laptops
5519,5519,1,gaming
5520,5520,0,gaming
5521,5521,1,gaming
5522,5522,1,laptops
5523,5523,1,phones
5524,5524,0,laptops
5525,5525,0,gaming
5526,5526,0,laptops
5527,5527,1,laptops
5528,5528,1,gaming
5529,5529,1,phones
5530,5530,1,phones
5531,5531,1,laptops
5532,5532,0,laptops
5533,5533,0,laptops
5534,5534,0,gaming
5535,5535,1,gaming
5536,5536,0,phones
5537,5537,1,phones
5538,5538,0,laptops
5539,5539,1,phones
5540,5540,1,laptops
5541,5541,0,phones
5542,5542,0,laptops
5543,5543,0,phones
5544,5544,1,laptops
5545,5545,1,gaming
5546,5546,0,gaming
5547,5547,0,gaming
5548,5548,0,phones
5549,5549,1,gaming
5550,5550,0,laptops
5551,5551,0,phones
5552,5552,0,phones
5553,5553,0,gaming
5554,5554,1,gaming
5555,5555,1,laptops
5556,5556,1,laptops
5557,5557,0,phones
5558,5558,1,gaming
5559,5559,1,laptops
5560,5560,0,laptops
5561,5561,1,gaming
5562,5562,0,phones
5563,5563,1,gaming
5564,5564,1,laptops
5565,5565,0,gaming
5566,5566,1,laptops
5567,5567,1,gaming
5568,5568,1,laptops
5569,5569,1,gaming
5570,5570,0,laptops
5571,5571,0,phones
5572,5572,1,phones
5573,5573,0,phones
5574,5574,1,laptops
5575,5575,1,gaming
5576,5576,1,phones
5577,5577,1,phones
5578,5578,0,phones
5579,5579,0,gaming
5580,5580,1,phones
5581,5581,0,laptops
5582,5582,1,phones
5583,5583,0,laptops
5584,5584,1,gaming
5585,5585,0,gaming
5586,5586,0,phones
5587,5587,0,laptops
5588,5588,0,gaming
5589,5589,0,phones
5590,5590,0,gaming
5591,5591,1,gaming
5592,5592,1,gaming
5593,5593,1,phones
5594,5594,1,phones
5595,5595,0,phones
5596,5596,1,laptops
5597,5597,0,phones
5598,5598,0,laptops
5599,5599,0,phones
5600,5600,0,laptops
5601,5601,0,gaming
5602,5602,0,laptops
5603,5603,1,phones
5604,5604,1,laptops
5605,5605,0,phones
5606,5606,0,laptops
5607,5607,0,laptops
5608,5608,1,laptops
5609,5609,0,phones
5610,5610,1,laptops
5611,5611,1,phones
5612,5612,0,gaming
5613,5613,0,gaming
5614,5614,0,phones
5615,5615,0,gaming
5616,5616,1,laptops
5617,5617,1,phones
5618,5618,0,laptops
5619,5619,0,phones
5620,5620,1,phones
5621,5621,1,phones
5622,5622,0,phones
5623,5623,0,gaming
5624,5624,0,laptops
5625,5625,0,gaming
5626,5626,0,laptops
5627,5627,1,phones
5628,5628,0,phones
5629,5629,0,phones
5630,5630,1,phones
5631,5631,1,phones
5632,5632,1,phones
5633,5633,0,laptops
5634,5634,1,gaming
5635,5635,0,gaming
5636,5636,1,laptops
5637,5637,0,phones
5638,5638,0,laptops
5639,5639,0,laptops
5640,5640,0,laptops
5641,5641,0,laptops
5642,5642,1,laptops
5643,5643,0,laptops
5644,5644,1,laptops
5645,5645,1,gaming
5646,5646,1,phones
5647,5647,1,gaming
5648,5648,0,laptops
5649,5649,1,phones
5650,5650,1,laptops
5651,5651,1,phones
5652,5652,0,gaming
5653,5653,0,laptops
5654,5654,0,gaming
5655,5655,1,phones
5656,5656,1,laptops
5657,5657,0,laptops
5658,5658,1,phones
5659,5659,1,laptops
5660,5660,1,gaming
5661,5661,0,laptops
5662,5662,0,laptops
5663,5663,1,phones
5664,5664,0,gaming
5665,5665,0,laptops
5666,5666,1,laptops
5667,5667,1,phones
5668,5668,1,gaming
5669,5669,1,laptops
5670,5670,1,laptops
5671,5671,0,gaming
5672,5672,1,phones
5673,5673,1,phones
5674,5674,0,laptops
5675,5675,1,laptops
5676,5676,0,laptops
5677,5677,0,phones
5678,5678,0,gaming
5679,5679,1,gaming
5680,5680,0,laptops
5681,5681,1,laptops
5682,5682,0,phones
5683,5683,0,phones
5684,5684,0,gaming
5685,5685,0,gaming
5686,5686,1,phones
5687,5687,0,gaming
5688,5688,0,phones
5689,5689,1,phones
5690,5690,1,gaming
5691,5691,1,laptops
5692,5692,1,phones
5693,5693,0,gaming
5694,5694,1,phones
5695,5695,0,gaming
5696,5696,0,phones
5697,5697,0,gaming
5698,5698,0,phones
5699,5699,1,phones
5700,5700,1,gaming
5701,5701,0,laptops
5702,5702,1,gaming
5703,5703,1,gaming
5704,5704,1,gaming
5705,5705,0,laptops
5706,5706,0,gaming
5707,5707,1,gaming
5708,5708,0,gaming
5709,5709,0,phones
5710,5710,0,phones
5711,5711,0,phones
5712,5712,0,laptops
5713,5713,0,phones
5714,5714,1,gaming
5715,5715,1,gaming
5716,5716,0,phones
5717,5717,0,gaming
5718,5718,1,phones
5719,5719,0,laptops
5720,5720,0,laptops
5721,5721,1,gaming
5722,5722,0,gaming
5723,5723,1,phones
5724,5724,0,gaming
5725,5725,1,gaming
5726,5726,1,laptops
5727,5727,0,laptops
5728,5728,0,phones
5729,5729,1,laptops
5730,5730,0,laptops
5731,5731,1,laptops
5732,5732,1,laptops
5733,5733,0,phones
5734,5734,0,gaming
5735,5735,1,gaming
5736,5736,0,laptops
5737,5737,0,gaming
5738,5738,1,laptops
5739,5739,1,phones
5740,5740,0,gaming
5741,5741,1,laptops
5742,5742,1,laptops
5743,5743,1,laptops
5744,5744,0,laptops
5745,5745,0,laptops
5746,5746,0,laptops
5747,5747,0,gaming
5748,5748,0,phones
5749,5749,1,laptops
5750,5750,0,phones
5751,5751,1,phones
5752,5752,1,phones
5753,5753,1,gaming
5754,5754,0,gaming
5755,5755,0,laptops
5756,5756,0,gaming
5757,5757,0,gaming
5758,5758,0,gaming
5759,5759,1,phones
5760,5760,0,laptops
5761,5761,1,laptops
5762,5762,1,phones
5763,5763,1,phones
5764,5764,0,phones
5765,5765,1,laptops
5766,5766,0,laptops
5767,5767,0,gaming
5768,5768,1,phones
5769,5769,0,phones
5770,5770,0,laptops
5771,5771,1,phones
5772,5772,0,phones
5773,5773,1,phones
5774,5774,1,phones
5775,5775,0,gaming
5776,5776,1,laptops
5777,5777,0,laptops
5778,5778,1,laptops
5779,5779,0,phones
5780,5780,0,gaming
5781,5781,0,phones
5782,5782,0,gaming
5783,5783,0,laptops
5784,5784,1,phones
5785,5785,0,laptops
5786,5786,0,laptops
5787,5787,0,gaming
5788,5788,0,gaming
5789,5789,1,phones
5790,5790,0,phones
5791,5791,0,gaming
5792,5792,0,phones
5793,5793,0,gaming
5794,5794,1,laptops
5795,5795,0,gaming
5796,5796,1,phones
5797,5797,0,gaming
5798,5798,0,laptops
5799,5799,0,laptops
5800,5800,0,phones
5801,5801,0,gaming
5802,5802,1,gaming
5803,5803,0,phones
5804,5804,0,phones
5805,5805,0,gaming
5806,5806,0,phones
5807,5807,0,laptops
5808,5808,1,gaming
5809,5809,0,gaming
5810,5810,0,phones
5811,5811,0,laptops
5812,5812,1,phones
5813,5813,1,gaming
5814,5814,1,gaming
5815,5815,1,gaming
5816,5816,0,gaming
5817,5817,0,phones
5818,5818,0,laptops
5819,5819,1,laptops
5820,5820,1,gaming
5821,5821,1,phones
5822,5822,0,phones
5823,5823,1,gaming
5824,5824,1,laptops
5825,5825,1,phones
5826,5826,0,phones
5827,5827,1,phones
5828,5828,1,gaming
5829,5829,1,laptops
5830,5830,1,gaming
5831,5831,0,laptops
5832,5832,0,phones
5833,5833,1,gaming
5834,5834,1,phones
5835,5835,1,phones
5836,5836,0,phones
5837,5837,1,gaming
5838,5838,0,gaming
5839,5839,0,gaming
5840,5840,1,gaming
5841,5841,1,gaming
5842,5842,1,phones
5843,5843,0,laptops
5844,5844,0,phones
5845,5845,1,laptops
5846,5846,0,gaming
5847,5847,0,phones
5848,5848,1,gaming
5849,5849,0,laptops
5850,5850,0,laptops
5851,5851,1,gaming
5852,5852,0,phones
5853,5853,0,gaming
5854,5854,1,gaming
5855,5855,0,gaming
5856,5856,1,gaming
5857,5857,0,phones
5858,5858,1,phones
5859,5859,1,gaming
5860,5860,0,laptops
5861,5861,0,laptops
5862,5862,0,laptops
5863,5863,1,laptops
5864,5864,1,phones
5865,5865,0,laptops
5866,5866,0,gaming
5867,5867,0,gaming
5868,5868,0,phones
5869,5869,0,laptops
5870,5870,1,gaming
5871,5871,0,gaming
5872,5872,1,gaming
5873,5873,1,laptops
5874,5874,0,laptops
5875,5875,0,laptops
5876,5876,0,gaming
5877,5877,1,gaming
5878,5878,1,laptops
5879,5879,0,laptops
5880,5880,1,phones
5881,5881,1,phones
5882,5882,1,phones
5883,5883,1,laptops
5884,5884,0,gaming
5885,5885,1,phones
5886,5886,0,laptops
5887,5887,1,phones
5888,5888,0,gaming
5889,5889,0,laptops
5890,5890,0,laptops
5891,5891,0,phones
5892,5892,0,phones
5893,5893,0,laptops
5894,5894,0,gaming
5895,5895,0,laptops
5896,5896,1,gaming
5897,5897,1,laptops
5898,5898,1,laptops
5899,5899,0,phones
5900,5900,1,laptops
5901,5901,0,phones
5902,5902,1,gaming
5903,5903,1,phones
5904,5904,0,gaming
5905,5905,0,gaming
5906,5906,0,laptops
5907,5907,0,laptops
5908,5908,0,gaming
5909,5909,1,gaming
5910,5910,1,gaming
5911,5911,0,gaming
5912,5912,0,laptops
5913,5913,1,laptops
5914,5914,0,laptops
5915,5915,0,gaming
5916,5916,1,laptops
5917,5917,1,phones
5918,5918,1,gaming
5919,5919,1,phones
5920,5920,1,phones
5921,5921,0,laptops
5922,5922,1,laptops
5923,5923,0,gaming
5924,5924,0,laptops
5925,5925,0,laptops
5926,5926,0,gaming
5927,5927,0,phones
5928,5928,1,laptops
5929,5929,0,laptops
5930,5930,0,phones
5931,5931,1,phones
5932,5932,1,laptops
5933,5933,1,laptops
5934,5934,1,gaming
5935,5935,0,gaming
5936,5936,0,phones
5937,5937,1,laptops
5938,5938,1,laptops
5939,5939,1,gaming
5940,5940,0,gaming
5941,5941,0,phones
5942,5942,1,laptops
5943,5943,1,laptops
5944,5944,1,phones
5945,5945,1,phones
5946,5946,0,phones
5947,5947,0,phones
5948,5948,1,phones
5949,5949,1,gaming
5950,5950,0,phones
5951,5951,0,gaming
5952,5952,1,gaming
5953,5953,1,laptops
5954,5954,1,laptops
5955,5955,0,phones
5956,5956,1,laptops
5957,5957,1,phones
5958,5958,0,gaming
5959,5959,0,phones
5960,5960,0,laptops
5961,5961,1,phones
5962,5962,1,laptops
5963,5963,1,gaming
5964,5964,1,gaming
5965,5965,0,phones
5966,5966,0,gaming
5967,5967,1,phones
5968,5968,1,laptops
5969,5969,0,laptops
5970,5970,1,laptops
5971,5971,1,laptops
5972,5972,0,laptops
5973,5973,1,laptops
5974,5974,0,phones
5975,5975,0,gaming
5976,5976,1,laptops
5977,5977,1,laptops
5978,5978,1,laptops
5979,5979,0,phones
5980,5980,1,gaming
5981,5981,0,gaming
5982,5982,1,laptops
5983,5983,1,phones
5984,5984,0,phones
5985,5985,1,laptops
5986,5986,1,gaming
5987,5987,0,laptops
5988,5988,1,laptops
5989,5989,0,phones
5990,5990,1,laptops
5991,5991,1,laptops
5992,5992,1,laptops
5993,5993,1,gaming
5994,5994,1,laptops
5995,5995,0,laptops
5996,5996,0,laptops
5997,5997,0,laptops
5998,5998,1,gaming
5999,5999,0,laptops
6000,6000,1,gaming
6001,6001,1,phones
6002,6002,0,gaming
6003,6003,0,laptops
6004,6004,1,phones
6005,6005,0,laptops
6006,6006,1,laptops
6007,6007,1,phones
6008,6008,0,laptops
6009,6009,1,laptops
6010,6010,1,gaming
6011,6011,0,phones
6012,6012,0,laptops
6013,6013,1,phones
6014,6014,1,phones
6015,6015,1,laptops
6016,6016,0,laptops
6017,6017,1,gaming
6018,6018,1,phones
6019,6019,1,gaming
6020,6020,1,gaming
6021,6021,0,laptops
6022,6022,1,phones
6023,6023,1,phones
6024,6024,0,gaming
6025,6025,1,gaming
6026,6026,1,phones
6027,6027,0,laptops
6028,6028,1,phones
6029,6029,0,phones
6030,6030,0,laptops
6031,6031,1,phones
6032,6032,1,gaming
6033,6033,1,laptops
6034,6034,1,gaming
6035,6035,1,gaming
6036,6036,1,phones
6037,6037,1,laptops
6038,6038,0,gaming
6039,6039,0,gaming
6040,6040,1,gaming
6041,6041,1,laptops
6042,6042,0,gaming
6043,6043,0,phones
6044,6044,0,laptops
6045,6045,1,laptops
6046,6046,0,laptops
6047,6047,0,laptops
6048,6048,1,phones
6049,6049,0,phones
6050,6050,0,laptops
6051,6051,1,laptops
6052,6052,0,gaming
6053,6053,0,gaming
6054,6054,0,gaming
6055,6055,1,phones
6056,6056,1,gaming
6057,6057,1,gaming
6058,6058,0,gaming
6059,6059,1,laptops
6060,6060,1,laptops
6061,6061,1,phones
6062,6062,1,laptops
6063,6063,0,gaming
6064,6064,0,laptops
6065,6065,0,gaming
6066,6066,0,phones
6067,6067,1,gaming
6068,6068,0,laptops
6069,6069,1,gaming
6070,6070,1,gaming
6071,6071,1,laptops
6072,6072,0,gaming
6073,6073,0,phones
6074,6074,1,laptops
6075,6075,0,gaming
6076,6076,0,phones
6077,6077,0,laptops
6078,6078,0,gaming
6079,6079,1,phones
6080,6080,1,laptops
6081,6081,0,gaming
6082,6082,1,laptops
6083,6083,0,laptops
6084,6084,0,gaming
6085,6085,0,laptops
6086,6086,0,gaming
6087,6087,1,gaming
6088,6088,0,phones
6089,6089,0,laptops
6090,6090,0,gaming
6091,6091,1,laptops
6092,6092,0,laptops
6093,6093,1,phones
6094,6094,1,phones
6095,6095,1,gaming
6096,6096,0,gaming
6097,6097,0,laptops
6098,6098,0,laptops
6099,6099,0,laptops
6100,6100,1,laptops
6101,6101,0,phones
6102,6102,1,phones
6103,6103,0,phones
6104,6104,1,phones
6105,6105,1,laptops
6106,6106,0,laptops
6107,6107,0,phones
6108,6108,0,laptops
6109,6109,1,phones
6110,6110,0,laptops
6111,6111,1,phones
6112,6112,1,phones
6113,6113,0,phones
6114,6114,0,gaming
6115,6115,1,gaming
6116,6116,1,laptops
6117,6117,0,gaming
6118,6118,1,phones
6119,6119,0,phones
6120,6120,1,gaming
6121,6121,1,phones
6122,6122,0,phones
6123,6123,1,gaming
6124,6124,0,gaming
6125,6125,1,laptops
6126,6126,0,gaming
6127,6127,0,phones
6128,6128,1,gaming
6129,6129,0,phones
6130,6130,0,laptops
6131,6131,0,laptops
6132,6132,0,phones
6133,6133,1,gaming
6134,6134,1,laptops
6135,6135,1,gaming
6136,6136,0,phones
6137,6137,1,phones
6138,6138,1,phones
6139,6139,0,phones
6140,6140,1,gaming
6141,6141,0,gaming
6142,6142,1,gaming
6143,6143,1,phones
6144,6144,1,phones
6145,6145,1,laptops
6146,6146,1,gaming
6147,6147,0,phones
6148,6148,0,phones
6149,6149,0,laptops
6150,6150,0,laptops
6151,6151,0,phones
6152,6152,0,gaming
6153,6153,1,gaming
6154,6154,0,laptops
6155,6155,1,laptops
6156,6156,0,laptops
6157,6157,1,laptops
6158,6158,0,laptops
6159,6159,0,phones
6160,6160,1,gaming
6161,6161,1,phones
6162,6162,0,gaming
6163,6163,0,phones
6164,6164,1,gaming
6165,6165,1,laptops
6166,6166,0,phones
6167,6167,1,laptops
6168,6168,0,laptops
6169,6169,0,gaming
6170,6170,1,laptops
6171,6171,0,laptops
6172,6172,1,laptops
6173,6173,1,laptops
6174,6174,1,laptops
